filename,species,light_level,lux,timestamp
squirrel_dim_1.jpg,squirrel,dim,11.25,2026-08-03 20:20:12
squirrel_dim_2.jpg,squirrel,dim,11.25,2026-08-03 20:21:05
raccoon_dim_1.jpg,raccoon,dim,11.25,2026-08-03 20:21:55
raccoon_dim_2.jpg,raccoon,dim,10.833333333333334,2026-08-03 20:22:44
deer_dim_1.jpg,deer,dim,10.833333333333334,2026-08-03 20:23:40
deer_dim_2.jpg,deer,dim,10.833333333333334,2026-08-03 20:24:22
squirrel_bright_1.jpg,squirrel,bright,35.41666666666667,2026-08-03 20:25:34
squirrel_bright_2.jpg,squirrel,bright,35.41666666666667,2026-08-03 20:25:55
raccoon_bright_1.jpg,raccoon,bright,35.0,2026-08-03 20:26:49
raccoon_bright_2.jpg,raccoon,bright,35.41666666666667,2026-08-03 20:27:29
deer_bright_1.jpg,deer,bright,35.41666666666667,2026-08-03 20:28:29
deer_bright_2.jpg,deer,bright,35.41666666666667,2026-08-03 20:29:02
squirrel_dark_1.jpg,squirrel,dark,0.4166666666666667,2026-08-03 21:14:48
squirrel_dark_2.jpg,squirrel,dark,0.4166666666666667,2026-08-03 21:15:41
raccoon_dark_1.jpg,raccoon,dark,0.4166666666666667,2026-08-03 21:16:24
raccoon_dark_2.jpg,raccoon,dark,0.4166666666666667,2026-08-03 21:16:47
deer_dark_1.jpg,deer,dark,0.8333333333333334,2026-08-03 21:20:27
deer_dark_2.jpg,deer,dark,0.8333333333333334,2026-08-03 21:20:58
squirrel_dim_3.jpg,squirrel,dim,9.166666666666668,2026-08-16 19:54:46
squirrel_dim_4.jpg,squirrel,dim,9.166666666666668,2026-08-16 19:55:38
squirrel_dim_5.jpg,squirrel,dim,9.166666666666668,2026-08-16 19:57:29
squirrel_dim_6.jpg,squirrel,dim,9.166666666666668,2026-08-16 19:58:38
squirrel_dim_7.jpg,squirrel,dim,9.166666666666668,2026-08-16 19:59:09
squirrel_dim_8.jpg,squirrel,dim,9.166666666666668,2026-08-16 19:59:46
squirrel_dim_9.jpg,squirrel,dim,9.166666666666668,2026-08-16 20:00:34
raccoon_dim_3.jpg,raccoon,dim,9.166666666666668,2026-08-16 20:01:31
raccoon_dim_4.jpg,raccoon,dim,9.166666666666668,2026-08-16 20:02:07
raccoon_dim_5.jpg,raccoon,dim,9.166666666666668,2026-08-16 20:02:34
raccoon_dim_6.jpg,raccoon,dim,9.166666666666668,2026-08-16 20:03:24
raccoon_dim_7.jpg,raccoon,dim,9.166666666666668,2026-08-16 20:03:51
raccoon_dim_8.jpg,raccoon,dim,9.166666666666668,2026-08-16 20:04:14
raccoon_dim_9.jpg,raccoon,dim,9.166666666666668,2026-08-16 20:05:05
deer_dim_3.jpg,deer,dim,9.166666666666668,2026-08-16 20:05:58
deer_dim_4.jpg,deer,dim,9.166666666666668,2026-08-16 20:06:58
deer_dim_5.jpg,deer,dim,9.166666666666668,2026-08-16 20:07:18
deer_dim_6.jpg,deer,dim,9.166666666666668,2026-08-16 20:07:39
deer_dim_7.jpg,deer,dim,9.166666666666668,2026-08-16 20:08:13
deer_dim_8.jpg,deer,dim,9.166666666666668,2026-08-16 20:08:43
deer_dim_3.jpg,deer,dim,9.166666666666668,2026-08-16 20:13:16
deer_dim_9.jpg,deer,dim,8.333333333333334,2026-08-16 20:15:20
deer_dark_3.jpg,deer,dark,0.4166666666666667,2026-08-16 20:17:43
deer_dark_4.jpg,deer,dark,0.4166666666666667,2026-08-16 20:18:21
deer_dark_5.jpg,deer,dark,0.4166666666666667,2026-08-16 20:18:38
deer_dark_6.jpg,deer,dark,0.4166666666666667,2026-08-16 20:18:55
deer_dark_7.jpg,deer,dark,0.4166666666666667,2026-08-16 20:19:11
deer_dark_8.jpg,deer,dark,0.4166666666666667,2026-08-16 20:19:29
deer_dark_9.jpg,deer,dark,0.4166666666666667,2026-08-16 20:19:45
raccoon_dark_3.jpg,raccoon,dark,0.4166666666666667,2026-08-16 20:20:50
raccoon_dark_4.jpg,raccoon,dark,0.4166666666666667,2026-08-16 20:21:17
raccoon_dark_5.jpg,raccoon,dark,0.4166666666666667,2026-08-16 20:21:42
raccoon_dark_6.jpg,raccoon,dark,0.4166666666666667,2026-08-16 20:21:58
raccoon_dark_7.jpg,raccoon,dark,0.4166666666666667,2026-08-16 20:22:18
raccoon_dark_8.jpg,raccoon,dark,0.4166666666666667,2026-08-16 20:22:33
raccoon_dark_9.jpg,raccoon,dark,0.4166666666666667,2026-08-16 20:22:50
squirrel_dark_3.jpg,squirrel,dark,0.4166666666666667,2026-08-16 20:24:04
squirrel_dark_4.jpg,squirrel,dark,0.4166666666666667,2026-08-16 20:27:35
squirrel_dark_5.jpg,squirrel,dark,0.4166666666666667,2026-08-16 20:27:57
squirrel_dark_6.jpg,squirrel,dark,0.4166666666666667,2026-08-16 20:28:13
squirrel_dark_7.jpg,squirrel,dark,0.4166666666666667,2026-08-16 20:28:30
squirrel_dark_8.jpg,squirrel,dark,0.4166666666666667,2026-08-16 20:28:49
squirrel_dark_9.jpg,squirrel,dark,0.4166666666666667,2026-08-16 20:29:30
squirrel_bright_3.jpg,squirrel,bright,32.5,2026-08-16 20:31:50
squirrel_bright_4.jpg,squirrel,bright,32.5,2026-08-16 20:33:00
squirrel_bright_5.jpg,squirrel,bright,32.5,2026-08-16 20:33:37
squirrel_bright_6.jpg,squirrel,bright,32.5,2026-08-16 20:34:13
squirrel_bright_7.jpg,squirrel,bright,32.083333333333336,2026-08-16 20:34:34
squirrel_bright_8.jpg,squirrel,bright,32.083333333333336,2026-08-16 20:34:51
squirrel_bright_9.jpg,squirrel,bright,32.083333333333336,2026-08-16 20:35:11
deer_bright_3.jpg,deer,bright,32.083333333333336,2026-08-16 20:36:00
deer_bright_4.jpg,deer,bright,32.083333333333336,2026-08-16 20:38:29
deer_bright_5.jpg,deer,bright,32.083333333333336,2026-08-16 20:38:46
deer_bright_6.jpg,deer,bright,32.083333333333336,2026-08-16 20:39:02
deer_bright_7.jpg,deer,bright,32.083333333333336,2026-08-16 20:39:17
deer_bright_8.jpg,deer,bright,32.083333333333336,2026-08-16 20:39:33
deer_bright_9.jpg,deer,bright,32.083333333333336,2026-08-16 20:39:53
raccoon_bright_3.jpg,raccoon,bright,32.083333333333336,2026-08-16 20:40:46
raccoon_bright_4.jpg,raccoon,bright,32.083333333333336,2026-08-16 20:42:59
raccoon_bright_5.jpg,raccoon,bright,32.083333333333336,2026-08-16 20:43:19
raccoon_bright_6.jpg,raccoon,bright,32.083333333333336,2026-08-16 20:43:37
raccoon_bright_7.jpg,raccoon,bright,32.083333333333336,2026-08-16 20:43:53
raccoon_bright_8.jpg,raccoon,bright,32.083333333333336,2026-08-16 20:44:08
raccoon_bright_9.jpg,raccoon,bright,32.083333333333336,2026-08-16 20:44:43
